development_event_id,production_stage,production_template,probe_policy,station_forward_m,current_policy_d_probe,oracle_d_at_station,residual_m,branch_lower,branch_upper,is_minimum_abs_residual,minimum_abs_residual_m,zero_crossing_exists
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.700410832160287,0.36893162081239145,0.36237279021781593,-0.006558830594575515,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.700634435039421,0.36893162081239145,0.36311062081139633,-0.0058210000009951135,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.700858037918556,0.36893162081239145,0.36384444469064015,-0.005087176121751302,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.70108164079769,0.36893162081239145,0.3645740973482606,-0.004357523464130875,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.701305243676823,0.36893162081239145,0.3652994156854237,-0.003632205126967769,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.7015288465559575,0.36893162081239145,0.3660202380749229,-0.0029113827374685486,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.701752449435092,0.36893162081239145,0.36673640442432365,-0.0021952163880678,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.701976052314226,0.36893162081239145,0.3674477562391376,-0.0014838645732538347,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.70219965519336,0.36893162081239145,0.3681541366859822,-0.0007774841264092669,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.7024232580724945,0.36893162081239145,0.3688553906557427,-7.623015664875998e-05,0.28893162081239143,0.9474999999999999,True,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.702646860951629,0.36893162081239145,0.3695513648267354,0.0006197440143439481,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.702870463830762,0.36893162081239145,0.3702419077278662,0.0013102869154747454,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.703094066709896,0.36893162081239145,0.370926869801805,0.001995248989413556,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.703317669589031,0.36893162081239145,0.3716061034681312,0.002674482655739774,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.703541272468165,0.36893162081239145,0.3722794631865069,0.0033478423741154506,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.703764875347299,0.36893162081239145,0.37294680551983705,0.004015184707445607,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
DVE039,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,5.703988478226433,0.36893162081239145,0.37360798919743154,0.004676368385040097,0.28893162081239143,0.9474999999999999,False,7.623015664875998e-05,True
