event_id,production_stage,production_template,probe_policy,station_forward_m,current_policy_d_probe,oracle_d_at_station,residual_m,branch_lower,branch_upper,branch_center,is_production_s_probe,is_existing_corridor_sample,zero_crossing_after_this_row,is_local_abs_residual_minimum,is_near_zero_1e_4m,is_min_abs_residual,min_abs_residual_m_for_mapping,station_at_min_abs_residual_m
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14204051952923744,-0.5368796095498194,-0.458357053925612,0.0785225556242074,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14208744547141564,-0.5368796095498194,-0.4584658150258191,0.07841379452400027,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14213437141359386,-0.5368796095498194,-0.45857636592998346,0.07830324361983593,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14218129735577206,-0.5368796095498194,-0.45868878392970197,0.07819082562011742,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1422282232979503,-0.5368796095498194,-0.4588031437170942,0.0780764658327252,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1422751492401285,-0.5368796095498194,-0.4589195174081816,0.0779600921416378,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14232207518230672,-0.5368796095498194,-0.45903797456626755,0.07784163498355184,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14236900112448492,-0.5368796095498194,-0.4591585822253167,0.0777210273245027,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14241592706666312,-0.5368796095498194,-0.4592814049133351,0.07759820463648431,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14246285300884134,-0.5368796095498194,-0.45940650467574956,0.07747310487406983,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14250977895101954,-0.5368796095498194,-0.4595339410987875,0.07734566845103191,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14255670489319777,-0.5368796095498194,-0.4596637713328566,0.07721583821696282,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14260363083537597,-0.5368796095498194,-0.4597960501159244,0.077083559433895,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1426505567775542,-0.5368796095498194,-0.45993082979689837,0.07694877975292103,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.1426974827197324,-0.5368796095498194,-0.46006816035900516,0.07681144919081423,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
V2E01,M0_V1,FROZEN_V1_CURVATURE_CONTINUITY,CURVATURE_CONTINUITY,0.14274440866191063,-0.5368796095498194,-0.4602080894431706,0.0766715201066488,-0.8975000000000001,-0.45687960954981943,-0.6771898047749098,False,False,False,False,False,False,0.026879609549819383,0.15306811594111736
