case_id,corpus,obstacle_count_setting,sample_index,ego_s_m,ego_d_m,ego_speed_mps,conservative_corridor_width_m,actual_in_horizon_obstacle_count,obstacle_summary,geometry_summary,gqsc_failure,gqsc_invoked,lateral_count,transition_count,b128_pair_count,constructed_count,validator_count,hard_valid_count,legacy_would_recover,legacy_result,same_p3_exact_witness_found,primary_taxonomy,mechanism_detail,witness_side,witness_d_target,witness_d_mid,witness_entry_scale,witness_exit_scale,witness_path_digest,evidence_limit
RP2_289,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,289,2.0732941785754706,-0.17067335040975956,3,0.5019814768034403,2,"id=1:s=[4.5815685213514064,5.0815685213514064]:d=[-1.0024496565329131,-0.50244965653291307];id=2:s=[7.7828422760777087,8.2828422760777087]:d=[-1.1236552451807988,-0.62365524518079885]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP2_298,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,298,7.503733022808893,-0.62073257656099456,3,0.56930698228096532,2,"id=1:s=[9.8414368059844861,10.341436805984486]:d=[-0.10017516303505758,0.39982483696494242];id=2:s=[16.963946301014698,17.463946301014698]:d=[-0.96977516201043823,-0.46977516201043823]","RIGHT:domain=[-0.65650000000000008,-0.56633841812701791]:b=-0.52008758151752876;LEFT:domain=[0.86598809205690275,1.1065]:b=1.0699124184824713",GQSC_V3_FROZEN_ENTRY,1,62,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP2_299,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,2,299,12.671332480400228,0.42365252585163016,3,0.59900490301952902,1,"id=1:s=[16.933963828371674,17.433963828371674]:d=[-0.99947308274900193,-0.49947308274900193]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_0,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,0,17.929872240119977,-0.45485518497021088,3,0.61717690381230517,1,"id=1:s=[23.657346679721108,24.157346679721108]:d=[-0.21764508354177814,0.28235491645822186]","LEFT:domain=[0.76948561909752844,0.95650000000000013]:b=0.88617745822911109",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_2,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,2,41.753791803658935,0.8620819149644654,3,0.51663213642775307,3,"id=1:s=[8.1936571241658438,8.6936571241658438]:d=[-1.365270374995994,-0.86527037499599402];id=2:s=[10.158499214126838,10.658499214126838]:d=[0.35795893863128414,0.85795893863128414];id=3:s=[2.600377745912263,3.100377745912263]:d=[-0.44210031615722567,0.05789968384277433]","LEFT:domain=[0.53690764785339706,0.98150000000000004]:b=0.68644984192138725",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_6,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,6,24.055064774292671,0.89284577724930148,3,0.73617968871458972,2,"id=1:s=[26.816623270297452,27.316623270297452]:d=[-1.0919512388280501,-0.59195123882805012];id=2:s=[36.762598215885305,37.262598215885305]:d=[-0.76164786844406251,-0.26164786844406251]","LEFT:domain=[0.14999999999999999,0.93149999999999999]:b=0.47667606577796878",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_11,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,11,1.9456699127824306,-0.19266259069670968,3,0.48971727263098036,2,"id=1:s=[7.3635186043814516,7.8635186043814516]:d=[-0.99018545236045319,-0.49018545236045319];id=2:s=[9.9882683772316181,10.488268377231618]:d=[-0.4850605403559568,0.014939459644043196]","LEFT:domain=[0.48214113389455182,1.4565000000000001]:b=1.1024697298220216",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_13,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,13,13.166501965210466,-0.5363897828947386,3,0.53021661911687357,1,"id=1:s=[21.721602732924921,22.221602732924921]:d=[-1.1306847988463464,-0.63068479884634643]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_14,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,14,24.263755460232183,1.0233781443839627,3,0.53251479001250424,1,"id=3:s=[34.928788629203488,35.428788629203488]:d=[-0.48298296974197719,0.017017030258022814]","LEFT:domain=[0.42030628455755936,0.95650000000000013]:b=0.64100851512901147",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_16,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,16,16.768536253944912,-0.35741499649990832,3,1.0617389782671269,1,"id=1:s=[22.065263321503263,22.565263321503263]:d=[-1.7122071579965996,-1.2122071579965996]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_19,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,19,2.3765440984191963,0.91908899413932543,3,0.52816119174570431,2,"id=1:s=[8.0139830668931076,8.5139830668931076]:d=[-1.4190766237946832,-0.91907662379468325];id=3:s=[13.676510446328683,14.176510446328683]:d=[-1.0036293714751772,-0.50362937147517717]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_22,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,22,38.976138523570413,-0.42880368346335462,3,0.85906244597001713,1,"id=1:s=[42.162264145674229,42.662264145674229]:d=[-1.00953062569949,-0.50953062569949004]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_23,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,23,12.969459325644419,0.15082887949562962,3,0.56235117668800672,1,"id=1:s=[15.918027001350751,16.418027001350751]:d=[-0.98781935641747953,-0.48781935641747953]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_25,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,25,12.847993049303334,-0.087021323320227051,3,0.66165017179252805,1,"id=1:s=[22.362006884892295,22.862006884892295]:d=[-1.312118351522001,-0.81211835152200096]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_28,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,28,33.218338292028434,0.058071201518948901,3,0.54925455831077397,1,"id=1:s=[34.806045144230573,35.306045144230573]:d=[-0.52472273804024683,-0.024722738040246828]","LEFT:domain=[0.37856651625928972,0.95650000000000013]:b=0.62013863097987665",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,1,NONE,1,TOP12_RANKING_DISPLACEMENT,HARD_VALID_PAIR_IN_B128_BUT_OUTSIDE_TOP12,LEFT,0.43856651625928972,0.4185665162592897,1.310934367577036,0.58090858962089309,6fdd7b453c007014,
RP3_30,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,30,39.885829209012712,0.93763140601008188,3,0.59029235552957937,1,"id=1:s=[40.583266527027099,41.083266527027099]:d=[-0.59076053525905214,-0.090760535259052144]","LEFT:domain=[0.3961141419754598,0.95650000000000013]:b=0.57461973237047403",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_32,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,32,23.171610682695576,-0.63626977020288455,3,0.57197772918355705,1,"id=1:s=[28.641387101157786,29.141387101157786]:d=[-0.59744590891302984,-0.097445908913029844]","LEFT:domain=[0.38918290740387596,0.93149999999999999]:b=0.55877704554348506",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_39,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,39,25.452050168428975,0.8812772038699257,3,0.51036342160404202,3,"id=1:s=[34.243338942886396,34.743338942886396]:d=[-0.5108316013335148,-0.010831601333514795];id=2:s=[29.294147354371862,29.794147354371862]:d=[-0.56009814805398717,-0.060098148053987166];id=3:s=[31.779844673881762,32.279844673881762]:d=[-0.581370732383516,-0.081370732383515998]","LEFT:domain=[0.39028995510397402,0.95650000000000013]:b=0.58995092597300647",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_40,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,40,10.739395521413137,-0.11766167127993798,3,1.2958108249533984,1,"id=1:s=[11.349563971091914,11.849563971091914]:d=[-0.79627900468287116,-0.29627900468287116]","LEFT:domain=[0.18380373176175202,1.2315]:b=0.72186049765856453",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_41,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,41,16.164405089489627,-0.043934600787953748,3,0.62013268042192604,1,"id=1:s=[21.709500286541079,22.209500286541079]:d=[-1.2206008601513989,-0.7206008601513989]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_43,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,43,6.3380179361510596,0.055790217457108493,3,0.67616281891906538,2,"id=1:s=[10.57024624891954,11.07024624891954]:d=[-0.47649916339874665,0.02350083660125335];id=3:s=[12.16341361381058,12.66341361381058]:d=[-0.92663099864853815,-0.42663099864853815]","LEFT:domain=[0.49634335251768513,0.53150000000000008]:b=0.28168450067573092",GQSC_V3_FROZEN_ENTRY,1,30,7,128,12,12,0,1,NONE,1,TOP12_RANKING_DISPLACEMENT,HARD_VALID_PAIR_IN_B128_BUT_OUTSIDE_TOP12,LEFT,0.49634335251768513,0.64634335251768515,1.310934367577036,0.60498681916591468,d06c00469050d84a,
RP3_45,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,45,2.8767245123415326,-0.18117999855132116,3,0.80870150444664302,1,"id=1:s=[3.3308601335904586,3.8308601335904586]:d=[-0.85916968417611583,-0.35916968417611583]","LEFT:domain=[0.14999999999999999,0.85650000000000004]:b=0.41541515791194217",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_55,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,55,0.72975791414241797,0.23561645472920811,3,0.91957329778451502,2,"id=1:s=[9.5502280537315514,10.050228053731551]:d=[-0.42004147751398779,0.079958522486012207];id=3:s=[11.412020333964461,11.912020333964461]:d=[-0.97673026103568006,-0.47673026103568006]","LEFT:domain=[0.54330247715203073,0.83149999999999991]:b=0.73497926124300617",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_57,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,57,27.346568800257003,-0.49044290173912558,3,0.58242171113329233,1,"id=1:s=[32.49062566120805,32.99062566120805]:d=[-0.5828898908627651,-0.082889890862765103]","LEFT:domain=[0.32039936343676567,0.95650000000000013]:b=0.57855505456861755",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_58,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,58,32.97425020284826,0.64468313783836839,3,0.97471469385194287,1,"id=3:s=[3.8507813416931205,4.3507813416931205]:d=[-1.1751828735814158,-0.67518287358141582]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_62,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,62,7.2760968753941295,0.18404569077093991,3,0.52885624493257311,1,"id=1:s=[15.825654932111398,16.325654932111398]:d=[-0.95432442466204592,-0.45432442466204592]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_63,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,63,21.082090815888257,0.41535056007879873,3,0.5162649613214243,1,"id=1:s=[30.06666660270411,30.56666660270411]:d=[-0.49173314105089705,0.0082668589491029509]","LEFT:domain=[0.41546834102299157,0.95650000000000013]:b=0.63663342947455148",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_65,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,65,16.988149150645683,-0.73722734504521725,3,1.3961578118941107,1,"id=1:s=[25.561321486870529,26.061321486870529]:d=[-1.5466259916235836,-1.0466259916235836]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_66,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,66,13.489458765083935,-0.21543062508552735,3,0.69630919973994954,1,"id=1:s=[15.371913374905493,15.871913374905493]:d=[-1.1217773794694224,-0.62177737946942235]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_75,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,75,24.840501086075228,0.88927006121435692,3,0.56455125861249122,2,"id=1:s=[33.556266158099668,34.056266158099668]:d=[-0.51501943834196406,-0.015019438341964064];id=2:s=[26.243762464236795,26.743762464236795]:d=[-1.8862116085592748,-1.3862116085592748]","LEFT:domain=[0.3882698159575706,0.95650000000000013]:b=0.63749028082901793",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_77,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,77,27.028783299520164,-0.4774531993083484,3,0.62855606290931432,1,"id=1:s=[32.991866330535061,33.491866330535061]:d=[-0.60402424263878718,-0.10402424263878718]","LEFT:domain=[0.29926501166074748,0.95650000000000013]:b=0.58048787868060647",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,1,NONE,1,TOP12_RANKING_DISPLACEMENT,HARD_VALID_PAIR_IN_B128_BUT_OUTSIDE_TOP12,LEFT,0.73742167055358254,0.67493146173438467,1.310934367577036,3.9473573093269398,b9e5a4367d0281fe,
RP3_81,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,81,12.726262593166307,-0.33101420219094269,3,0.44953182027052702,2,"id=1:s=[17.041921579234295,17.541921579234295]:d=[-0.93132542298223231,-0.43132542298223231];id=2:s=[21.432347621978689,21.932347621978689]:d=[-1,-0.52499999999999991]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
RP3_85,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,85,19.679847248623453,0.60323114150051316,3,0.49953182027052706,2,"id=1:s=[19.95139479040941,20.45139479040941]:d=[-0.625,-0.27499999999999991];id=2:s=[32.379871251775789,32.879871251775789]:d=[-0.61872581416755246,-0.11872581416755246]","LEFT:domain=[0.22328925429952085,0.58150000000000013]:b=0.34500000000000003",GQSC_V3_FROZEN_ENTRY,1,32,7,128,12,12,0,0,NO_HARD_VALID_M1_CANDIDATE,0,OTHER,CORRIDOR_ORACLE_ONLY_NO_EXACT_P3_WITNESS,,,,,,,"The conservative oracle is a 1D reachable corridor, not an exact five-knot P3 witness."
RP3_88,RULE_PROPERTY_CONSERVATIVE_CORRIDOR_538,3,88,22.177892797532412,-0.034779146942879091,3,1.8865846459901712,1,"id=1:s=[22.568065799614558,23.068065799614558]:d=[-2.5370528257196439,-2.0370528257196439]",,GQSC_V3_FROZEN_ENTRY,1,0,0,0,0,0,0,0,no static obstacle blocks the global race line,0,OTHER,NON_BLOCKING_RESULT_SEMANTICS_REGRESSION,,,,,,,Nonblocking event; no avoidance witness is required.
